Code Etb,Etablissement,Code Fil,Filiere,Min1,Min2,Min3
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers TEBESSA,15.66,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers JIJEL,16.14,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers SETIF,16.20,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers SKIKDA,16.37,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers ANNABA,14.86,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers GUELMA,16.20,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers CONSTANTINE,15.85,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers MSILA,15.83,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers OUARGLA,14.88,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers B.B.ARRERIDJ,16.34,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers ELTARF,16.60,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers EL OUED,15.89,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers KHENCHLA,15.72,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers SOUK- AHRAS,16.60,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers MILA,16.89,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers OULED DJELLAL,16.11,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers TOUGGOURT,15.40,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers EL MGHAIER,16.21,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers CONSTANTINE,15.43,16.21,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers MILA,15.78,16.59,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers OUM-EL- BOUAGHI,16.60,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers CONSTANTINE,16.00,16.92,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers OUM-EL-BOUAGHI,15.77,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers BATNA,15.70,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers BISKRA,15.40,15.48,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers CONSTANTINE,15.43,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers OUARGLA,--,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers B.B.ARRERIDJ,14.78,15.73,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers KHENCHLA,14.81,15.57,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers SOUK-AHRAS,14.93,15.75,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers OULED DJELLAL,15.51,15.23,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers TOUGGOURT,--,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers OUM-EL-BOUAGHI,16.52,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers JIJEL,15.41,16.38,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers CONSTANTINE,15.86,16.62,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers B.B.ARRERIDJ,16.16,16.68,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers KHENCHLA,16.13,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers MILA,16.40,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers CONSTANTINE,15.24,15.94,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers CONSTANTINE,16.13,17.05,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers MILA,16.53,17.35,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers OUM-EL- BOUAGHI,15.98,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers BATNA,16.15,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers CONSTANTINE,16.00,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers OUM-EL- BOUAGHI,16.72,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers BATNA,16.58,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers CONSTANTINE,16.55,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers CONSTANTINE,14.31,15.17,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers MILA,14.13,14.90,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers CONSTANTINE,14.01,14.72,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers MILA,14.07,14.73,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers OUM-EL- BOUAGHI,15.29,15.95,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers BATNA,15.40,16.18,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers TEBESSA,14.09,15.03,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers CONSTANTINE,14.91,15.69,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers MILA,15.67,16.38,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers CONSTANTINE,14.70,15.45,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers MILA,15.05,15.82,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers OUM-EL- BOUAGHI,14.92,15.82,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers CONSTANTINE,14.99,15.67,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers KHENCHLA,14.43,15.17,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers SOUK-AHRAS,15.24,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers MILA,15.10,15.83,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers OUM-EL- BOUAGHI,16.07,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers BATNA,16.33,17.10,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TEBESSA,15.35,15.88,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers CONSTANTINE,16.00,17.85,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers KHENCHLA,16.55,16.28,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers MILA,16.79,--,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers JIJEL,14.52,15.07,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers CONSTANTINE,14.34,15.08,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers MILA,14.47,15.09,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers OUM-EL- BOUAGHI,15.40,15.68,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TEBESSA,14.04,14.77,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers JIJEL,14.92,15.59,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers CONSTANTINE,14.84,15.29,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers MILA,15.07,15.73,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers OUM-EL-BOUAGHI,13.94,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers JIJEL,14.40,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers CONSTANTINE,14.35,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers OUARGLA,12.75,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers EL OUED,13.02,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers KHENCHLA,13.94,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers MILA,14.31,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TOUGGOURT,13.39,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers EL MGHAIER,13.42,,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers SKIKDA,14.37,15.10,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers CONSTANTINE,14.36,15.03,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers CONSTANTINE,14.14,15.66,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers ANNABA,14.28,14.05,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers GUELMA,15.64,16.62,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers CONSTANTINE,15.28,15.98,
E22,ECOLE NORMALE SUPERIEURE DE CONSTANTINE (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers ELTARF,14.74,15.39,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers MEDEA,15.40,16.19,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers MEDEA,16.73,17.53,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers TIPAZA,15.46,16.21,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers AIN-DEFLA,15.84,16.83,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers MEDEA,14.94,15.69,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers MEDEA,15.48,,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers LAGHOUAT,14.01,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers BLIDA,15.32,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers BOUIRA,15.31,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers TAMANRASSET,15.53,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers TIZI- OUZOU,14.66,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers ALGER,14.45,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers DJELFA,15.28,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers MEDEA,15.86,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers ILLIZI,13.17,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers BOUMERDES,14.95,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers TIPAZA,15.40,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers AIN- DEFLA,15.74,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers GHARDAIA,14.67,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers TIMIMOUN,14.18,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers IN SALAH,--,13.17,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers IN GUEZZAM,--,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers DJANET,--,--,--
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers MEDEA,14.06,14.16,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers TIPAZA,14.29,14.55,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers MEDEA,13.34,14.05,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers MEDEA,14.72,15.48,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers TIPAZA,14.02,14.18,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers MEDEA,14.16,14.86,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers TIPAZA,14.10,14.02,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),L00PPL01,ARABE (P.E.P) -- pour bacheliers MEDEA,13.20,13.86,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers MEDEA,15.04,15.76,
B12,ANNEXE MEDEA (ECOLE NORMALE SUPERIEURE DE KOUBA),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers TIPAZA,14.27,14.40,
B49,ANNEXE DE MEDEA (ECOLE NORMALE SUPERIEURE DE BOU SAADA),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers BLIDA,14.24,14.72,
B49,ANNEXE DE MEDEA (ECOLE NORMALE SUPERIEURE DE BOU SAADA),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers BOUIRA,15.34,--,
B49,ANNEXE DE MEDEA (ECOLE NORMALE SUPERIEURE DE BOU SAADA),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers MEDEA,15.88,--,
B49,ANNEXE DE MEDEA (ECOLE NORMALE SUPERIEURE DE BOU SAADA),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers TIPAZA,14.29,15.14,
B49,ANNEXE DE MEDEA (ECOLE NORMALE SUPERIEURE DE BOU SAADA),C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers AIN-DEFLA,14.88,15.79,
B29,UNIVERSITE DE MOSTAGANEM (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers MOSTAGANEM,13.24,13.88,
B29,UNIVERSITE DE MOSTAGANEM (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers CHLEF,14.79,15.58,
B29,UNIVERSITE DE MOSTAGANEM (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers MOSTAGANEM,14.35,15.09,
B29,UNIVERSITE DE MOSTAGANEM (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers ADRAR,13.46,,
B29,UNIVERSITE DE MOSTAGANEM (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers BECHAR,13.12,,
B29,UNIVERSITE DE MOSTAGANEM (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers TLEMCEN,14.23,,
B29,UNIVERSITE DE MOSTAGANEM (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers SAIDA,14.42,,
B29,UNIVERSITE DE MOSTAGANEM (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers SIDIBEL-ABBES,14.62,,
