Code Etb,Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers NAAMA,15.64,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers TIMIMOUN,15.10,16.39,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers BENI ABBES,--,15.89,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers ADRAR,--,14.36,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers BECHAR,--,14.17,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers EL BAYADH,14.33,15.27,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers TINDOUF,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers NAAMA,14.41,14.96,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers TIMIMOUN,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers BENI ABBES,--,15.15,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers ADRAR,15.53,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers BECHAR,16.08,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers EL BAYADH,15.80,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers TINDOUF,16.43,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers NAAMA,16.53,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers TIMIMOUN,16.20,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers BENI ABBES,15.48,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers ADRAR,14.70,15.20,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers BECHAR,14.80,15.10,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers EL BAYADH,14.73,15.45,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers TINDOUF,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers NAAMA,14.25,15.05,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers TIMIMOUN,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers BENI ABBES,14.70,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers ADRAR,15.48,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers BECHAR,15.73,16.28,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers EL BAYADH,15.70,16.45,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers TINDOUF,14.88,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers NAAMA,15.09,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers TIMIMOUN,14.54,14.76,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers BENI ABBES,15.12,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers ADRAR,15.00,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers BECHAR,15.66,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers EL BAYADH,15.21,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers TINDOUF,14.09,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers NAAMA,14.86,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers TIMIMOUN,14.04,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers BORDJ BADJI MOKHTAR,--,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers BENI ABBES,14.11,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers ADRAR,15.36,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers BECHAR,15.64,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers EL BAYADH,15.92,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers TINDOUF,14.91,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers NAAMA,15.59,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers TIMIMOUN,15.25,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers BORDJ BADJI MOKHTAR,--,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers BENI ABBES,15.88,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers ADRAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers BECHAR,14.77,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers EL BAYADH,--,14.77,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers TINDOUF,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers NAAMA,--,14.13,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers TIMIMOUN,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers BENI ABBES,14.30,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers ADRAR,13.12,13.12,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers BECHAR,13.36,13.56,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers EL BAYADH,13.88,13.80,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers TINDOUF,13.05,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers NAAMA,13.77,14.17,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers TIMIMOUN,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers BENI ABBES,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers ADRAR,14.57,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers BECHAR,15.02,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers EL BAYADH,14.28,14.61,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers TINDOUF,15.20,14.72,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers NAAMA,15.89,14.32,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers TIMIMOUN,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers BENI ABBES,15.44,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers ADRAR,15.22,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers BECHAR,14.00,14.72,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers EL BAYADH,14.40,15.42,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers TINDOUF,15.20,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers NAAMA,14.41,14.17,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers TIMIMOUN,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers BENI ABBES,14.34,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers ADRAR,13.39,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers BECHAR,13.48,14.24,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers EL BAYADH,15.33,15.11,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers TINDOUF,13.88,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers NAAMA,14.79,15.60,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers TIMIMOUN,--,14.02,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers BENI ABBES,13.49,14.10,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers ADRAR,15.15,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers BECHAR,16.44,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers EL BAYADH,15.09,16.02,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TINDOUF,15.38,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers NAAMA,14.41,15.17,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TIMIMOUN,--,15.08,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers BENI ABBES,14.71,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers ADRAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers BECHAR,14.20,14.35,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers EL BAYADH,14.08,14.91,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers TINDOUF,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers NAAMA,14.56,14.23,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers TIMIMOUN,--,14.17,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers BENI ABBES,14.21,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers ADRAR,14.27,15.26,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers BECHAR,14.37,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers EL BAYADH,14.56,15.37,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TINDOUF,15.11,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers NAAMA,14.11,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TIMIMOUN,14.41,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers BENI ABBES,--,14.95,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers ADRAR,14.06,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers BECHAR,13.85,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers EL BAYADH,14.15,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TINDOUF,13.56,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers NAAMA,13.82,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TIMIMOUN,15.39,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers BORDJ BADJI MOKHTAR,--,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers BENI ABBES,13.80,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers ADRAR,13.89,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers BECHAR,14.24,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers TLEMCEN,14.88,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers EL BAYADH,15.12,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers TINDOUF,13.04,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers NAAMA,14.25,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers TIMIMOUN,14.20,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers BORDJ BADJI MOKHTAR,--,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers BENI ABBES,13.54,,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers ADRAR,14.12,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers BECHAR,14.07,14.92,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers EL BAYADH,14.21,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers TINDOUF,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers NAAMA,14.19,14.57,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers TIMIMOUN,14.28,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers BENI ABBES,14.31,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PPL01,ARABE (P.E.P) -- pour bacheliers ADRAR,13.31,13.81,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PPL01,ARABE (P.E.P) -- pour bacheliers BECHAR,13.50,14.21,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PPL01,ARABE (P.E.P) -- pour bacheliers EL BAYADH,14.16,14.83,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PPL01,ARABE (P.E.P) -- pour bacheliers TINDOUF,--,13.14,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PPL01,ARABE (P.E.P) -- pour bacheliers NAAMA,14.19,15.18,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PPL01,ARABE (P.E.P) -- pour bacheliers TIMIMOUN,--,13.42,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PPL01,ARABE (P.E.P) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PPL01,ARABE (P.E.P) -- pour bacheliers BENI ABBES,--,13.07,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers ADRAR,14.15,15.36,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers BECHAR,14.90,15.18,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers EL BAYADH,14.69,15.47,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers TINDOUF,14.08,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers NAAMA,14.16,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers TIMIMOUN,14.71,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers BENI ABBES,--,--,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers CHLEF,15.19,15.89,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers BEJAIA,14.42,14.03,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers BLIDA,14.38,15.13,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers BOUIRA,14.90,15.57,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers TAMANRASSET,--,14.43,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers TIZI-OUZOU,14.17,14.14,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers ALGER,14.41,15.05,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers ILLIZI,--,--,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers BOUMERDES,14.47,15.20,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers TISSEMSILT,14.71,15.45,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers TIPAZA,14.52,15.29,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers AIN-DEFLA,15.14,15.92,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers IN SALAH,--,--,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers IN GUEZZAM,--,--,
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers DJANET,--,--,
